intersection_id,tollgate_id,time_window,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,avg_travel_time
"C","3","2016-07-19 21:40:00,2016-07-19 22:00:00","999.0000","1003.8000","208.0000","2.0000","26.5000","93.0000","0.0000","185.62"
"C","3","2016-07-19 23:20:00,2016-07-19 23:40:00","999.0000","1003.8000","208.0000","2.0000","26.5000","93.0000","0.0000","285.82"
"C","3","2016-07-20 04:40:00,2016-07-20 05:00:00","999.7000","1004.5000","207.0000","5.4000","34.8000","48.0000","0.0000","164.88"
"C","3","2016-07-20 05:40:00,2016-07-20 06:00:00","999.7000","1004.5000","207.0000","5.4000","34.8000","48.0000","0.0000","125.32"
"C","3","2016-07-20 07:00:00,2016-07-20 07:20:00","998.7000","1003.5000","199.0000","4.7000","37.1000","41.0000","0.0000","223.97"
"C","3","2016-07-20 07:20:00,2016-07-20 07:40:00","998.7000","1003.5000","199.0000","4.7000","37.1000","41.0000","0.0000","424.79"
"C","3","2016-07-20 07:40:00,2016-07-20 08:00:00","998.7000","1003.5000","199.0000","4.7000","37.1000","41.0000","0.0000","175.09"
"C","3","2016-07-20 08:00:00,2016-07-20 08:20:00","998.7000","1003.5000","199.0000","4.7000","37.1000","41.0000","0.0000","155.16"
"C","3","2016-07-20 08:20:00,2016-07-20 08:40:00","998.7000","1003.5000","199.0000","4.7000","37.1000","41.0000","0.0000","273.14"
"C","3","2016-07-20 08:40:00,2016-07-20 09:00:00","998.7000","1003.5000","199.0000","4.7000","37.1000","41.0000","0.0000","229.15"
"C","3","2016-07-20 09:40:00,2016-07-20 10:00:00","998.7000","1003.5000","217.0000","3.4000","37.0000","40.0000","0.0000","102.43"
"C","3","2016-07-20 10:00:00,2016-07-20 10:20:00","998.7000","1003.5000","217.0000","3.4000","37.0000","40.0000","0.0000","221.42"
"C","3","2016-07-20 10:40:00,2016-07-20 11:00:00","998.7000","1003.5000","217.0000","3.4000","37.0000","40.0000","0.0000","150.61"
"C","3","2016-07-20 11:00:00,2016-07-20 11:20:00","998.7000","1003.5000","217.0000","3.4000","37.0000","40.0000","0.0000","248.62"
"C","3","2016-07-20 11:20:00,2016-07-20 11:40:00","998.7000","1003.5000","217.0000","3.4000","37.0000","40.0000","0.0000","202.93"
"C","3","2016-07-20 11:40:00,2016-07-20 12:00:00","998.7000","1003.5000","217.0000","3.4000","37.0000","40.0000","0.0000","111.24"
"C","3","2016-07-20 12:20:00,2016-07-20 12:40:00","1000.2000","1005.0000","224.0000","2.5000","33.0000","53.0000","0.0000","196.63"
"C","3","2016-07-20 13:00:00,2016-07-20 13:20:00","1000.2000","1005.0000","224.0000","2.5000","33.0000","53.0000","0.0000","226.95"
"C","3","2016-07-20 13:40:00,2016-07-20 14:00:00","1000.2000","1005.0000","224.0000","2.5000","33.0000","53.0000","0.0000","164.01"
"C","3","2016-07-20 14:00:00,2016-07-20 14:20:00","1000.2000","1005.0000","224.0000","2.5000","33.0000","53.0000","0.0000","203.2"
"C","3","2016-07-20 14:20:00,2016-07-20 14:40:00","1000.2000","1005.0000","224.0000","2.5000","33.0000","53.0000","0.0000","186.64"
"C","3","2016-07-20 14:40:00,2016-07-20 15:00:00","1000.2000","1005.0000","224.0000","2.5000","33.0000","53.0000","0.0000","246.2"
"C","3","2016-07-20 15:20:00,2016-07-20 15:40:00","1001.3000","1006.1000","208.0000","2.1000","30.6000","63.0000","0.0000","203.75"
"C","3","2016-07-20 16:00:00,2016-07-20 16:20:00","1001.3000","1006.1000","208.0000","2.1000","30.6000","63.0000","0.0000","159.47"
"C","3","2016-07-20 16:20:00,2016-07-20 16:40:00","1001.3000","1006.1000","208.0000","2.1000","30.6000","63.0000","0.0000","313.93"
"C","3","2016-07-20 16:40:00,2016-07-20 17:00:00","1001.3000","1006.1000","208.0000","2.1000","30.6000","63.0000","0.0000","168.69"
"C","3","2016-07-20 17:00:00,2016-07-20 17:20:00","1001.3000","1006.1000","208.0000","2.1000","30.6000","63.0000","0.0000","179.45"
"C","3","2016-07-20 17:20:00,2016-07-20 17:40:00","1001.3000","1006.1000","208.0000","2.1000","30.6000","63.0000","0.0000","148.84"
"C","3","2016-07-20 17:40:00,2016-07-20 18:00:00","1001.3000","1006.1000","208.0000","2.1000","30.6000","63.0000","0.0000","214.36"
"C","3","2016-07-20 18:00:00,2016-07-20 18:20:00","1000.9000","1005.7000","210.0000","2.5000","29.0000","69.0000","0.0000","200.78"
"C","3","2016-07-20 18:20:00,2016-07-20 18:40:00","1000.9000","1005.7000","210.0000","2.5000","29.0000","69.0000","0.0000","137.7"
"C","3","2016-07-20 18:40:00,2016-07-20 19:00:00","1000.9000","1005.7000","210.0000","2.5000","29.0000","69.0000","0.0000","147.84"
"C","3","2016-07-20 19:20:00,2016-07-20 19:40:00","1000.9000","1005.7000","210.0000","2.5000","29.0000","69.0000","0.0000","131.43"
"C","3","2016-07-20 19:40:00,2016-07-20 20:00:00","1000.9000","1005.7000","210.0000","2.5000","29.0000","69.0000","0.0000","234.9"
"C","3","2016-07-20 20:40:00,2016-07-20 21:00:00","1000.9000","1005.7000","210.0000","2.5000","29.0000","69.0000","0.0000","281.13"
"C","3","2016-07-20 21:00:00,2016-07-20 21:20:00","1001.7000","1006.5000","222.0000","2.3000","27.3000","79.0000","0.0000","262.98"
"C","3","2016-07-20 21:40:00,2016-07-20 22:00:00","1001.7000","1006.5000","222.0000","2.3000","27.3000","79.0000","0.0000","158.17"
"C","3","2016-07-20 22:00:00,2016-07-20 22:20:00","1001.7000","1006.5000","222.0000","2.3000","27.3000","79.0000","0.0000","185.89"
"C","3","2016-07-21 00:20:00,2016-07-21 00:40:00","1003.0000","1007.8000","197.0000","1.8000","31.1000","63.0000","0.0000","160.84"
"C","3","2016-07-21 06:20:00,2016-07-21 06:40:00","1001.5000","1006.3000","205.0000","4.7000","37.2000","44.0000","0.0000","181.13"
"C","3","2016-07-21 08:20:00,2016-07-21 08:40:00","1001.5000","1006.3000","205.0000","4.7000","37.2000","44.0000","0.0000","166.15"
"C","3","2016-07-21 10:40:00,2016-07-21 11:00:00","1000.2000","1005.0000","195.0000","3.2000","37.6000","42.0000","0.0000","199.04"
"C","3","2016-07-21 11:00:00,2016-07-21 11:20:00","1000.2000","1005.0000","195.0000","3.2000","37.6000","42.0000","0.0000","165.82"
"C","3","2016-07-21 11:20:00,2016-07-21 11:40:00","1000.2000","1005.0000","195.0000","3.2000","37.6000","42.0000","0.0000","207.92"
"C","3","2016-07-21 12:00:00,2016-07-21 12:20:00","1001.0000","1005.8000","258.0000","1.6000","33.5000","53.0000","0.0000","198.47"
"C","3","2016-07-21 12:20:00,2016-07-21 12:40:00","1001.0000","1005.8000","258.0000","1.6000","33.5000","53.0000","0.0000","127.54"
"C","3","2016-07-21 12:40:00,2016-07-21 13:00:00","1001.0000","1005.8000","258.0000","1.6000","33.5000","53.0000","0.0000","142.85"
"C","3","2016-07-21 13:00:00,2016-07-21 13:20:00","1001.0000","1005.8000","258.0000","1.6000","33.5000","53.0000","0.0000","158.12"
"C","3","2016-07-21 13:20:00,2016-07-21 13:40:00","1001.0000","1005.8000","258.0000","1.6000","33.5000","53.0000","0.0000","218.84"
"C","3","2016-07-21 13:40:00,2016-07-21 14:00:00","1001.0000","1005.8000","258.0000","1.6000","33.5000","53.0000","0.0000","104.3"
"C","3","2016-07-21 14:20:00,2016-07-21 14:40:00","1001.0000","1005.8000","258.0000","1.6000","33.5000","53.0000","0.0000","151.02"
"C","3","2016-07-21 14:40:00,2016-07-21 15:00:00","1001.0000","1005.8000","258.0000","1.6000","33.5000","53.0000","0.0000","181.41"
"C","3","2016-07-21 15:00:00,2016-07-21 15:20:00","1001.9000","1006.7000","208.0000","3.2000","31.4000","66.0000","0.0000","186.68"
"C","3","2016-07-21 15:20:00,2016-07-21 15:40:00","1001.9000","1006.7000","208.0000","3.2000","31.4000","66.0000","0.0000","229.45"
"C","3","2016-07-21 15:40:00,2016-07-21 16:00:00","1001.9000","1006.7000","208.0000","3.2000","31.4000","66.0000","0.0000","167.64"
"C","3","2016-07-21 16:00:00,2016-07-21 16:20:00","1001.9000","1006.7000","208.0000","3.2000","31.4000","66.0000","0.0000","277.46"
"C","3","2016-07-21 17:00:00,2016-07-21 17:20:00","1001.9000","1006.7000","208.0000","3.2000","31.4000","66.0000","0.0000","191.98"
"C","3","2016-07-21 17:40:00,2016-07-21 18:00:00","1001.9000","1006.7000","208.0000","3.2000","31.4000","66.0000","0.0000","196.01"
"C","3","2016-07-21 18:00:00,2016-07-21 18:20:00","1001.7000","1006.5000","207.0000","2.4000","29.9000","70.0000","0.0000","235.19"
"C","3","2016-07-21 18:20:00,2016-07-21 18:40:00","1001.7000","1006.5000","207.0000","2.4000","29.9000","70.0000","0.0000","158.79"
"C","3","2016-07-21 18:40:00,2016-07-21 19:00:00","1001.7000","1006.5000","207.0000","2.4000","29.9000","70.0000","0.0000","190.61"
"C","3","2016-07-21 19:00:00,2016-07-21 19:20:00","1001.7000","1006.5000","207.0000","2.4000","29.9000","70.0000","0.0000","194.31"
"C","3","2016-07-21 19:40:00,2016-07-21 20:00:00","1001.7000","1006.5000","207.0000","2.4000","29.9000","70.0000","0.0000","216.04"
"C","3","2016-07-21 21:00:00,2016-07-21 21:20:00","1002.1000","1006.9000","199.0000","2.5000","29.0000","75.0000","0.0000","146.27"
"C","3","2016-07-21 23:00:00,2016-07-21 23:20:00","1002.1000","1006.9000","199.0000","2.5000","29.0000","75.0000","0.0000","140.79"
"C","3","2016-07-22 00:00:00,2016-07-22 00:20:00","1003.2000","1008.0000","194.0000","1.9000","31.6000","68.0000","0.0000","133.74"
"C","3","2016-07-22 00:20:00,2016-07-22 00:40:00","1003.2000","1008.0000","194.0000","1.9000","31.6000","68.0000","0.0000","249.3"
"C","3","2016-07-22 01:00:00,2016-07-22 01:20:00","1003.2000","1008.0000","194.0000","1.9000","31.6000","68.0000","0.0000","333.67"
"C","3","2016-07-22 04:40:00,2016-07-22 05:00:00","1002.7000","1007.5000","212.0000","3.0000","35.5000","51.0000","0.0000","223.05"
"C","3","2016-07-22 07:00:00,2016-07-22 07:20:00","1001.0000","1005.8000","220.0000","3.6000","37.6000","45.0000","0.0000","172.44"
"C","3","2016-07-22 07:20:00,2016-07-22 07:40:00","1001.0000","1005.8000","220.0000","3.6000","37.6000","45.0000","0.0000","259.98"
"C","3","2016-07-22 07:40:00,2016-07-22 08:00:00","1001.0000","1005.8000","220.0000","3.6000","37.6000","45.0000","0.0000","179.71"
"C","3","2016-07-22 09:20:00,2016-07-22 09:40:00","1000.0000","1004.8000","226.0000","1.9000","37.2000","45.0000","0.0000","271.93"
"C","3","2016-07-22 09:40:00,2016-07-22 10:00:00","1000.0000","1004.8000","226.0000","1.9000","37.2000","45.0000","0.0000","266.31"
"C","3","2016-07-22 10:20:00,2016-07-22 10:40:00","1000.0000","1004.8000","226.0000","1.9000","37.2000","45.0000","0.0000","168.95"
"C","3","2016-07-22 10:40:00,2016-07-22 11:00:00","1000.0000","1004.8000","226.0000","1.9000","37.2000","45.0000","0.0000","189.05"
"C","3","2016-07-22 11:00:00,2016-07-22 11:20:00","1000.0000","1004.8000","226.0000","1.9000","37.2000","45.0000","0.0000","229.49"
"C","3","2016-07-22 11:20:00,2016-07-22 11:40:00","1000.0000","1004.8000","226.0000","1.9000","37.2000","45.0000","0.0000","141.22"
"C","3","2016-07-22 12:20:00,2016-07-22 12:40:00","1000.7000","1005.5000","238.0000","1.7000","33.4000","54.0000","0.0000","125.71"
"C","3","2016-07-22 12:40:00,2016-07-22 13:00:00","1000.7000","1005.5000","238.0000","1.7000","33.4000","54.0000","0.0000","211.99"
"C","3","2016-07-22 13:00:00,2016-07-22 13:20:00","1000.7000","1005.5000","238.0000","1.7000","33.4000","54.0000","0.0000","150.07"
"C","3","2016-07-22 13:40:00,2016-07-22 14:00:00","1000.7000","1005.5000","238.0000","1.7000","33.4000","54.0000","0.0000","102.97"
"C","3","2016-07-22 14:00:00,2016-07-22 14:20:00","1000.7000","1005.5000","238.0000","1.7000","33.4000","54.0000","0.0000","221.47"
"C","3","2016-07-22 14:20:00,2016-07-22 14:40:00","1000.7000","1005.5000","238.0000","1.7000","33.4000","54.0000","0.0000","200.92"
"C","3","2016-07-22 14:40:00,2016-07-22 15:00:00","1000.7000","1005.5000","238.0000","1.7000","33.4000","54.0000","0.0000","159.21"
"C","3","2016-07-22 15:20:00,2016-07-22 15:40:00","1001.7000","1006.5000","190.0000","1.6000","31.3000","67.0000","0.0000","211.03"
"C","3","2016-07-22 16:40:00,2016-07-22 17:00:00","1001.7000","1006.5000","190.0000","1.6000","31.3000","67.0000","0.0000","147.84"
"C","3","2016-07-22 17:00:00,2016-07-22 17:20:00","1001.7000","1006.5000","190.0000","1.6000","31.3000","67.0000","0.0000","215.82"
"C","3","2016-07-22 17:40:00,2016-07-22 18:00:00","1001.7000","1006.5000","190.0000","1.6000","31.3000","67.0000","0.0000","120.41"
"C","3","2016-07-22 18:00:00,2016-07-22 18:20:00","1000.9000","1005.7000","205.0000","2.1000","29.8000","74.0000","0.0000","161.5"
"C","3","2016-07-22 18:20:00,2016-07-22 18:40:00","1000.9000","1005.7000","205.0000","2.1000","29.8000","74.0000","0.0000","113.8"
"C","3","2016-07-22 19:00:00,2016-07-22 19:20:00","1000.9000","1005.7000","205.0000","2.1000","29.8000","74.0000","0.0000","184.29"
"C","3","2016-07-22 19:20:00,2016-07-22 19:40:00","1000.9000","1005.7000","205.0000","2.1000","29.8000","74.0000","0.0000","239.19"
"C","3","2016-07-22 19:40:00,2016-07-22 20:00:00","1000.9000","1005.7000","205.0000","2.1000","29.8000","74.0000","0.0000","255.39"
"C","3","2016-07-22 20:40:00,2016-07-22 21:00:00","1000.9000","1005.7000","205.0000","2.1000","29.8000","74.0000","0.0000","261.42"
"C","3","2016-07-22 21:20:00,2016-07-22 21:40:00","1001.2000","1006.0000","207.0000","1.3000","27.7000","83.0000","0.0000","145.93"
"C","3","2016-07-22 21:40:00,2016-07-22 22:00:00","1001.2000","1006.0000","207.0000","1.3000","27.7000","83.0000","0.0000","164.96"
"C","3","2016-07-23 00:00:00,2016-07-23 00:20:00","1002.7000","1007.5000","221.0000","2.4000","31.3000","69.0000","0.0000","192.92"
"C","3","2016-07-23 04:00:00,2016-07-23 04:20:00","1002.5000","1007.3000","169.0000","2.6000","36.2000","52.0000","0.0000","171.19"
"C","3","2016-07-23 04:40:00,2016-07-23 05:00:00","1002.5000","1007.3000","169.0000","2.6000","36.2000","52.0000","0.0000","94.09"
"C","3","2016-07-23 05:40:00,2016-07-23 06:00:00","1002.5000","1007.3000","169.0000","2.6000","36.2000","52.0000","0.0000","196.19"
"C","3","2016-07-23 06:20:00,2016-07-23 06:40:00","1000.5000","1005.3000","206.0000","1.8000","38.3000","42.0000","0.0000","207.73"
"C","3","2016-07-23 06:40:00,2016-07-23 07:00:00","1000.5000","1005.3000","206.0000","1.8000","38.3000","42.0000","0.0000","258.04"
"C","3","2016-07-23 07:00:00,2016-07-23 07:20:00","1000.5000","1005.3000","206.0000","1.8000","38.3000","42.0000","0.0000","171.94"
"C","3","2016-07-23 07:40:00,2016-07-23 08:00:00","1000.5000","1005.3000","206.0000","1.8000","38.3000","42.0000","0.0000","143.62"
"C","3","2016-07-23 08:00:00,2016-07-23 08:20:00","1000.5000","1005.3000","206.0000","1.8000","38.3000","42.0000","0.0000","109.62"
"C","3","2016-07-23 08:20:00,2016-07-23 08:40:00","1000.5000","1005.3000","206.0000","1.8000","38.3000","42.0000","0.0000","171.84"
"C","3","2016-07-23 08:40:00,2016-07-23 09:00:00","1000.5000","1005.3000","206.0000","1.8000","38.3000","42.0000","0.0000","203.9"
"C","3","2016-07-23 09:00:00,2016-07-23 09:20:00","999.7000","1004.5000","236.0000","1.6000","38.0000","45.0000","0.0000","213.74"
"C","3","2016-07-23 09:20:00,2016-07-23 09:40:00","999.7000","1004.5000","236.0000","1.6000","38.0000","45.0000","0.0000","229.88"
"C","3","2016-07-23 10:00:00,2016-07-23 10:20:00","999.7000","1004.5000","236.0000","1.6000","38.0000","45.0000","0.0000","198.73"
"C","3","2016-07-23 10:20:00,2016-07-23 10:40:00","999.7000","1004.5000","236.0000","1.6000","38.0000","45.0000","0.0000","185.95"
"C","3","2016-07-23 10:40:00,2016-07-23 11:00:00","999.7000","1004.5000","236.0000","1.6000","38.0000","45.0000","0.0000","242.78"
"C","3","2016-07-23 11:20:00,2016-07-23 11:40:00","999.7000","1004.5000","236.0000","1.6000","38.0000","45.0000","0.0000","212.67"
"C","3","2016-07-23 11:40:00,2016-07-23 12:00:00","999.7000","1004.5000","236.0000","1.6000","38.0000","45.0000","0.0000","126.04"
"C","3","2016-07-23 12:40:00,2016-07-23 13:00:00","1000.9000","1005.7000","106.0000","1.5000","35.6000","50.0000","0.0000","264.24"
"C","3","2016-07-23 13:00:00,2016-07-23 13:20:00","1000.9000","1005.7000","106.0000","1.5000","35.6000","50.0000","0.0000","508.62"
"C","3","2016-07-23 13:20:00,2016-07-23 13:40:00","1000.9000","1005.7000","106.0000","1.5000","35.6000","50.0000","0.0000","190.12"
"C","3","2016-07-23 13:40:00,2016-07-23 14:00:00","1000.9000","1005.7000","106.0000","1.5000","35.6000","50.0000","0.0000","174.16"
"C","3","2016-07-23 14:00:00,2016-07-23 14:20:00","1000.9000","1005.7000","106.0000","1.5000","35.6000","50.0000","0.0000","178.79"
"C","3","2016-07-23 14:20:00,2016-07-23 14:40:00","1000.9000","1005.7000","106.0000","1.5000","35.6000","50.0000","0.0000","202.01"
"C","3","2016-07-23 15:00:00,2016-07-23 15:20:00","1001.9000","1006.6000","150.0000","1.2000","33.6000","61.0000","0.0000","200.06"
"C","3","2016-07-23 15:40:00,2016-07-23 16:00:00","1001.9000","1006.6000","150.0000","1.2000","33.6000","61.0000","0.0000","211.49"
"C","3","2016-07-23 16:00:00,2016-07-23 16:20:00","1001.9000","1006.6000","150.0000","1.2000","33.6000","61.0000","0.0000","173.14"
"C","3","2016-07-23 16:20:00,2016-07-23 16:40:00","1001.9000","1006.6000","150.0000","1.2000","33.6000","61.0000","0.0000","236.75"
"C","3","2016-07-23 16:40:00,2016-07-23 17:00:00","1001.9000","1006.6000","150.0000","1.2000","33.6000","61.0000","0.0000","182.57"
"C","3","2016-07-23 17:00:00,2016-07-23 17:20:00","1001.9000","1006.6000","150.0000","1.2000","33.6000","61.0000","0.0000","157.23"
"C","3","2016-07-23 17:20:00,2016-07-23 17:40:00","1001.9000","1006.6000","150.0000","1.2000","33.6000","61.0000","0.0000","128.76"
"C","3","2016-07-23 17:40:00,2016-07-23 18:00:00","1001.9000","1006.6000","150.0000","1.2000","33.6000","61.0000","0.0000","196.95"
"C","3","2016-07-23 18:00:00,2016-07-23 18:20:00","1001.6000","1006.3000","213.0000","1.1000","31.1000","71.0000","0.0000","182.54"
"C","3","2016-07-23 18:20:00,2016-07-23 18:40:00","1001.6000","1006.3000","213.0000","1.1000","31.1000","71.0000","0.0000","157.87"
"C","3","2016-07-23 19:40:00,2016-07-23 20:00:00","1001.6000","1006.3000","213.0000","1.1000","31.1000","71.0000","0.0000","196.65"
"C","3","2016-07-23 20:20:00,2016-07-23 20:40:00","1001.6000","1006.3000","213.0000","1.1000","31.1000","71.0000","0.0000","233.43"
"C","3","2016-07-23 21:00:00,2016-07-23 21:20:00","1002.0000","1006.8000","223.0000","1.8000","29.0000","82.0000","0.0000","218.47"
"C","3","2016-07-23 21:40:00,2016-07-23 22:00:00","1002.0000","1006.8000","223.0000","1.8000","29.0000","82.0000","0.0000","167.02"
"C","3","2016-07-23 23:00:00,2016-07-23 23:20:00","1002.0000","1006.8000","223.0000","1.8000","29.0000","82.0000","0.0000","182.87"
"C","3","2016-07-23 23:40:00,2016-07-24 00:00:00","1002.0000","1006.8000","223.0000","1.8000","29.0000","82.0000","0.0000","216.86"
"C","3","2016-07-24 01:20:00,2016-07-24 01:40:00","1003.2000","1008.0000","225.0000","1.2000","32.1000","70.0000","0.0000","222.53"
"C","3","2016-07-24 07:00:00,2016-07-24 07:20:00","1001.6000","1006.3000","285.0000","1.7000","38.8000","40.0000","0.0000","39.35"
"C","3","2016-07-24 07:20:00,2016-07-24 07:40:00","1001.6000","1006.3000","285.0000","1.7000","38.8000","40.0000","0.0000","172.62"
"C","3","2016-07-24 08:00:00,2016-07-24 08:20:00","1001.6000","1006.3000","285.0000","1.7000","38.8000","40.0000","0.0000","207.95"
"C","3","2016-07-24 09:00:00,2016-07-24 09:20:00","1001.0000","1005.8000","177.0000","0.9000","39.4000","38.0000","0.0000","200.73"
"C","3","2016-07-24 09:20:00,2016-07-24 09:40:00","1001.0000","1005.8000","177.0000","0.9000","39.4000","38.0000","0.0000","160.21"
"C","3","2016-07-24 09:40:00,2016-07-24 10:00:00","1001.0000","1005.8000","177.0000","0.9000","39.4000","38.0000","0.0000","265.28"
"C","3","2016-07-24 10:00:00,2016-07-24 10:20:00","1001.0000","1005.8000","177.0000","0.9000","39.4000","38.0000","0.0000","221.39"
"C","3","2016-07-24 10:20:00,2016-07-24 10:40:00","1001.0000","1005.8000","177.0000","0.9000","39.4000","38.0000","0.0000","135.31"
"C","3","2016-07-24 10:40:00,2016-07-24 11:00:00","1001.0000","1005.8000","177.0000","0.9000","39.4000","38.0000","0.0000","324.19"
"C","3","2016-07-24 11:00:00,2016-07-24 11:20:00","1001.0000","1005.8000","177.0000","0.9000","39.4000","38.0000","0.0000","267.78"
"C","3","2016-07-24 11:20:00,2016-07-24 11:40:00","1001.0000","1005.8000","177.0000","0.9000","39.4000","38.0000","0.0000","126.03"
"C","3","2016-07-24 12:20:00,2016-07-24 12:40:00","1001.8000","1006.6000","96.0000","2.1000","35.0000","61.0000","0.0000","223.77"
"C","3","2016-07-24 12:40:00,2016-07-24 13:00:00","1001.8000","1006.6000","96.0000","2.1000","35.0000","61.0000","0.0000","199.56"
"C","3","2016-07-24 13:00:00,2016-07-24 13:20:00","1001.8000","1006.6000","96.0000","2.1000","35.0000","61.0000","0.0000","172.63"
"C","3","2016-07-24 13:20:00,2016-07-24 13:40:00","1001.8000","1006.6000","96.0000","2.1000","35.0000","61.0000","0.0000","229.97"
"C","3","2016-07-24 13:40:00,2016-07-24 14:00:00","1001.8000","1006.6000","96.0000","2.1000","35.0000","61.0000","0.0000","182.15"
"C","3","2016-07-24 14:00:00,2016-07-24 14:20:00","1001.8000","1006.6000","96.0000","2.1000","35.0000","61.0000","0.0000","197.1"
"C","3","2016-07-24 14:20:00,2016-07-24 14:40:00","1001.8000","1006.6000","96.0000","2.1000","35.0000","61.0000","0.0000","201.27"
"C","3","2016-07-24 14:40:00,2016-07-24 15:00:00","1001.8000","1006.6000","96.0000","2.1000","35.0000","61.0000","0.0000","237.65"
"C","3","2016-07-24 15:00:00,2016-07-24 15:20:00","1003.0000","1007.7000","190.0000","1.4000","33.3000","65.0000","0.0000","284.28"
"C","3","2016-07-24 15:40:00,2016-07-24 16:00:00","1003.0000","1007.7000","190.0000","1.4000","33.3000","65.0000","0.0000","161.71"
"C","3","2016-07-24 16:00:00,2016-07-24 16:20:00","1003.0000","1007.7000","190.0000","1.4000","33.3000","65.0000","0.0000","183.35"
"C","3","2016-07-24 16:20:00,2016-07-24 16:40:00","1003.0000","1007.7000","190.0000","1.4000","33.3000","65.0000","0.0000","221.91"
"C","3","2016-07-24 16:40:00,2016-07-24 17:00:00","1003.0000","1007.7000","190.0000","1.4000","33.3000","65.0000","0.0000","151.02"
"C","3","2016-07-24 17:00:00,2016-07-24 17:20:00","1003.0000","1007.7000","190.0000","1.4000","33.3000","65.0000","0.0000","202.25"
"C","3","2016-07-24 17:40:00,2016-07-24 18:00:00","1003.0000","1007.7000","190.0000","1.4000","33.3000","65.0000","0.0000","262.75"
"C","3","2016-07-24 18:20:00,2016-07-24 18:40:00","1002.2000","1006.9000","113.0000","0.5000","31.1000","72.0000","0.0000","237.95"
"C","3","2016-07-24 19:00:00,2016-07-24 19:20:00","1002.2000","1006.9000","113.0000","0.5000","31.1000","72.0000","0.0000","243.28"
"C","3","2016-07-24 20:00:00,2016-07-24 20:20:00","1002.2000","1006.9000","113.0000","0.5000","31.1000","72.0000","0.0000","130.43"
"C","3","2016-07-24 20:40:00,2016-07-24 21:00:00","1002.2000","1006.9000","113.0000","0.5000","31.1000","72.0000","0.0000","214.47"
"C","3","2016-07-24 21:20:00,2016-07-24 21:40:00","1002.8000","1007.6000","214.0000","1.9000","29.9000","79.0000","0.0000","210.74"
"C","3","2016-07-24 23:00:00,2016-07-24 23:20:00","1002.8000","1007.6000","214.0000","1.9000","29.9000","79.0000","0.0000","152.12"
"C","3","2016-07-24 23:20:00,2016-07-24 23:40:00","1002.8000","1007.6000","214.0000","1.9000","29.9000","79.0000","0.0000","124.85"
"C","3","2016-07-25 00:00:00,2016-07-25 00:20:00","1003.8000","1008.6000","185.0000","1.6000","32.1000","73.0000","0.0000","91.52"
"C","3","2016-07-25 03:00:00,2016-07-25 03:20:00","1003.0000","1007.8000","191.0000","2.5000","35.5000","58.0000","0.0000","221.05"
"C","3","2016-07-25 05:40:00,2016-07-25 06:00:00","1003.0000","1007.8000","191.0000","2.5000","35.5000","58.0000","0.0000","369.16"
"C","3","2016-07-25 07:00:00,2016-07-25 07:20:00","1001.0000","1005.7000","198.0000","2.0000","38.8000","43.0000","0.0000","240.99"
"C","3","2016-07-25 07:20:00,2016-07-25 07:40:00","1001.0000","1005.7000","198.0000","2.0000","38.8000","43.0000","0.0000","120.46"
"C","3","2016-07-25 08:40:00,2016-07-25 09:00:00","1001.0000","1005.7000","198.0000","2.0000","38.8000","43.0000","0.0000","266.68"
"C","3","2016-07-25 09:20:00,2016-07-25 09:40:00","1000.2000","1005.0000","79.0000","4.1000","37.6000","50.0000","0.0000","229.44"
"C","3","2016-07-25 10:00:00,2016-07-25 10:20:00","1000.2000","1005.0000","79.0000","4.1000","37.6000","50.0000","0.0000","171.93"
"C","3","2016-07-25 11:00:00,2016-07-25 11:20:00","1000.2000","1005.0000","79.0000","4.1000","37.6000","50.0000","0.0000","133.17"
"C","3","2016-07-25 11:20:00,2016-07-25 11:40:00","1000.2000","1005.0000","79.0000","4.1000","37.6000","50.0000","0.0000","164.58"
"C","3","2016-07-25 11:40:00,2016-07-25 12:00:00","1000.2000","1005.0000","79.0000","4.1000","37.6000","50.0000","0.0000","137.05"
"C","3","2016-07-25 12:00:00,2016-07-25 12:20:00","1001.2000","1006.0000","80.0000","2.8000","35.4000","53.0000","0.0000","133.13"
"C","3","2016-07-25 12:40:00,2016-07-25 13:00:00","1001.2000","1006.0000","80.0000","2.8000","35.4000","53.0000","0.0000","124.79"
"C","3","2016-07-25 13:20:00,2016-07-25 13:40:00","1001.2000","1006.0000","80.0000","2.8000","35.4000","53.0000","0.0000","164.66"
"C","3","2016-07-25 13:40:00,2016-07-25 14:00:00","1001.2000","1006.0000","80.0000","2.8000","35.4000","53.0000","0.0000","137.18"
"C","3","2016-07-25 14:20:00,2016-07-25 14:40:00","1001.2000","1006.0000","80.0000","2.8000","35.4000","53.0000","0.0000","152.62"
"C","3","2016-07-25 14:40:00,2016-07-25 15:00:00","1001.2000","1006.0000","80.0000","2.8000","35.4000","53.0000","0.0000","127.86"
"C","3","2016-07-25 15:00:00,2016-07-25 15:20:00","1001.9000","1006.7000","271.0000","0.6000","32.9000","69.0000","0.0000","97.06"
"C","3","2016-07-25 15:20:00,2016-07-25 15:40:00","1001.9000","1006.7000","271.0000","0.6000","32.9000","69.0000","0.0000","201.52"
"C","3","2016-07-25 15:40:00,2016-07-25 16:00:00","1001.9000","1006.7000","271.0000","0.6000","32.9000","69.0000","0.0000","108.09"
